NLSitNummer;DatumFileBegin;DatumFileEind;TijdFileBegin;TijdFileEind;FileZwaarte;GemLengte;FileDuur;HectometerKop;HectometerStaart;RouteLet;RouteNum;RouteOms;hectometreringsrichting;KopWegvakVan;KopWegvakNaar;TrajVan;TrajNaar;OorzaakGronddetail;OorzaakVerloop;OorzaakCodeVerloop;OorzaakCode;Oorzaak_1;Oorzaak_2;Oorzaak_3;Oorzaak_4
3744226;2023-10-02;2023-10-02;17:42:30;18:01:02;56,190;3032,000;18,533;115,9;112,9;A;50;A50;oplopend;Veghel;Veghel-Noord;Eindhoven;Oss;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 19];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3744227;2023-10-02;2023-10-02;17:41:30;17:57:01;44,290;2854,000;15,517;41,8;39,6;A;58;A58;oplopend;Tilburg-Centrum West;Tilburg-Reeshof;Tilburg;Breda;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 16];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3744228;2023-10-02;2023-10-02;17:42:30;17:47:01;8,658;1917,000;4,517;45,7;43,8;A;58;A58;oplopend;Tilburg-Centrum West;Tilburg-Reeshof;Tilburg;Breda;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 5];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3744229;2023-10-02;2023-10-02;17:41:30;17:45:08;7,630;2100,000;3,633;35,7;33,6;A;9;A9;oplopend;Badhoevedorp;Badhoevedorp;Amstelveen;Alkmaar;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 4];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3744264;2023-10-02;2023-10-02;17:52:31;17:57:01;9,450;2100,000;4,500;97,0;94,9;A;7;A7;oplopend;P Breezanddijk;Kornwerderzand;Den Oever;Zurich;Spitsfile (geen oorzaak gemeld) met gevonden werk in Spin;[Geen oorzaakcode opgegeven door VWM 4];[000];002;Spitsfile (geen oorzaak gemeld) met gevonden werk in Spin;Geen oorzaak gemeld;Drukte;Hoge intensiteit
3744265;2023-10-02;2023-10-02;17:53:30;17:57:00;7,350;2100,000;3,500;1,3;3,4;A;10;A10;aflopend;Landsmeer;Amsterdam-Tuindorp Oostzaan;Knooppunt Watergraafsmeer;Knooppunt Coenplein;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 4];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3744267;2023-10-02;2023-10-02;17:54:30;17:59:00;11,375;2528,000;4,500;14,1;16,2;A;16;A16;aflopend;Rotterdam-Prins Alexander;Terbregseplein;Breda;Rotterdam;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 4];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3744268;2023-10-02;2023-10-02;17:54:30;17:57:00;6,250;2500,000;2,500;28,1;30,6;A;1;A1;aflopend;Hotel/Restaurant De Witte Bergen;Hilversum-Noord;Amersfoort;Amsterdam;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 2];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3744302;2023-10-02;2023-10-02;18:01:30;18:03:01;3,033;2000,000;1,517;26,1;28,1;A;9;A9;aflopend;Amstelveen-Stadshart;Amstelveen;Amstelveen;Diemen;Spitsfile (geen oorzaak gemeld) met gevonden werk in Spin;[Geen oorzaakcode opgegeven door VWM 2];[000];002;Spitsfile (geen oorzaak gemeld) met gevonden werk in Spin;Geen oorzaak gemeld;Drukte;Hoge intensiteit
3744303;2023-10-02;2023-10-02;18:02:30;18:13:00;28,027;2669,000;10,500;30,1;27,4;A;10;A10;oplopend;Amsterdam-Hemhavens;Coentunnel;Knooppunt De Nieuwe Meer;Knooppunt Coenplein;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 10];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3744305;2023-10-02;2023-10-02;18:03:30;18:05:06;6,080;3800,000;1,600;16,1;19,9;A;58;A58;aflopend;Oirschot;Best;Tilburg;Eindhoven;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 2];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3744306;2023-10-02;2023-10-02;18:04:29;18:06:00;3,337;2200,000;1,517;54,3;56,5;A;12;A12;aflopend;Oudenrijn;De Meern;Utrecht;Den Haag;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 2];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3744344;2023-10-02;2023-10-02;18:17:29;18:31:02;46,957;3465,000;13,550;49,0;53,5;A;27;A27;aflopend;Lexmond;Noordeloos;Utrecht;Gorinchem;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 14];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3744345;2023-10-02;2023-10-02;18:17:29;18:19:00;3,337;2200,000;1,517;79,0;81,2;A;27;A27;aflopend;Rijnsweerd;Lunetten;Utrecht;Gorinchem;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 2];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3744346;2023-10-02;2023-10-02;18:18:29;18:26:00;15,928;2119,000;7,517;43,9;41,9;A;20;A20;oplopend;Nieuwerkerk aan den IJssel;Moordrecht;Hoek van Holland;Gouda;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 8];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3744347;2023-10-02;2023-10-02;18:19:29;18:22:00;5,285;2100,000;2,517;9,3;7,2;N;57;N57;oplopend;Brielle/Zwartewaal;Hellevoetsluis/Oudenhoorn;Rotterdam;Voorne-Putten;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 3];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3744348;2023-10-02;2023-10-02;18:20:29;18:22:00;5,157;3400,000;1,517;64,4;67,8;A;12;A12;aflopend;Houten-Oost;Lunetten;Utrecht;Den Haag;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 2];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3744409;2023-10-02;2023-10-02;21:06:25;21:08:00;3,800;2400,000;1,583;35,3;32,9;A;28;A28;oplopend;Amersfoort-Vathorst;Nijkerk;Amersfoort;Zwolle;Opgehoogde werkzaamheden;[Geen oorzaakcode opgegeven door VWM 2];[000];998;Opgehoogde werkzaamheden;Werkzaamheden gevonden door WiFi-script;Werkzaamheden;Aanleg en gepland onderhoud
3744411;2023-10-02;2023-10-02;21:12:25;21:18:33;12,880;2100,000;6,133;22,0;24,1;N;59;N59;aflopend;Oosterland;Nieuwerkerk;Bruinisse;Zierikzee;File buiten spits (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 6];[000];003;File buiten spits (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3744443;2023-10-02;2023-10-02;22:55:22;23:10:20;31,693;2118,000;14,967;109,5;107,3;A;2;A2;oplopend;Kerkdriel;Empelbrug;Utrecht;'s-Hertogenbosch;Spoedreparatie;[Geen oorzaakcode opgegeven door VWM 2], [Spoedreparatie 13];[000], [N32];N32;Spoedreparatie;Spoedreparatie;Spoedreparatie;Ongepland onderhoud
3743947;2023-10-02;2023-10-02;17:04:31;17:07:01;5,500;2200,000;2,500;41,9;39,7;A;58;A58;oplopend;Tilburg-Centrum West;Tilburg-Reeshof;Tilburg;Breda;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 2];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3743949;2023-10-02;2023-10-02;17:06:30;17:09:00;6,240;2496,000;2,500;13,9;11,3;A;13;A13;oplopend;Delft-Zuid;Rotterdam The Hague Airport;Rijswijk;Rotterdam;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 2];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3743950;2023-10-02;2023-10-02;17:05:30;17:15:10;8,700;900,000;9,667;50,7;50,7;A;15;A15;aflopend;Benelux verbindingsweg A15 vanuit Ridderkerk;A4 richting Vlaardingen;Ridderkerk;Europoort;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 10];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3743951;2023-10-02;2023-10-02;17:05:30;17:11:06;12,418;2218,000;5,600;17,6;15,1;A;1;A1;oplopend;Naarden-West;Naarden-Vesting;Amsterdam;Amersfoort;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 6];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3743971;2023-10-02;2023-10-02;17:08:30;17:15:09;18,815;2829,000;6,650;136,9;139,7;A;12;A12;aflopend;Duiven;Westervoort;Duitse grens;Arnhem;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 7];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3743973;2023-10-02;2023-10-02;17:08:30;17:13:01;9,300;2059,000;4,517;158,2;156,2;A;2;A2;oplopend;Batadorp;De Hogt;Eindhoven;Maastricht;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 5];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3743974;2023-10-02;2023-10-02;17:08:30;17:11:05;5,425;2100,000;2,583;59,9;57,8;A;2;A2;oplopend;Utrecht-Centrum;Leidsche Rijntunnel;Amsterdam;Utrecht;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 3];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3743975;2023-10-02;2023-10-02;17:08:30;17:13:01;12,178;2696,000;4,517;56,7;59,2;A;4;A4;aflopend;Delft;Gaag-Aquaduct;Rotterdam;Den Haag;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 5];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3743977;2023-10-02;2023-10-02;17:08:30;17:11:05;5,167;2000,000;2,583;35,2;33,2;A;4;A4;oplopend;Zoeterwoude-Rijndijk;Zoeterwoude-Dorp;Amsterdam;Den Haag;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 3];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3744005;2023-10-02;2023-10-02;17:12:30;17:17:01;10,145;2246,000;4,517;55,9;53,8;A;2;A2;oplopend;Breukelen;Maarssen;Amsterdam;Utrecht;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 5];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3744006;2023-10-02;2023-10-02;17:12:30;17:41:11;93,653;3265,000;28,683;158,2;156,1;A;2;A2;oplopend;Batadorp;De Hogt;Eindhoven;Maastricht;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 29];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3744008;2023-10-02;2023-10-02;17:11:31;17:21:08;23,988;2494,000;9,617;48,8;46,3;A;58;A58;oplopend;Tilburg-Reeshof;Bavel;Tilburg;Breda;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 10];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3744009;2023-10-02;2023-10-02;17:12:30;17:15:09;6,095;2300,000;2,650;97,0;94,7;A;7;A7;oplopend;P Breezanddijk;Kornwerderzand;Den Oever;Zurich;Spitsfile (geen oorzaak gemeld) met gevonden werk in Spin;[Geen oorzaakcode opgegeven door VWM 3];[000];002;Spitsfile (geen oorzaak gemeld) met gevonden werk in Spin;Geen oorzaak gemeld;Drukte;Hoge intensiteit
3744036;2023-10-02;2023-10-02;17:16:30;17:35:09;48,927;2623,000;18,650;2,0;4,2;A;27;A27;aflopend;Breda;Sint Annabosch;Gorinchem;Breda;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 19];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3744039;2023-10-02;2023-10-02;17:15:30;17:19:03;9,585;2700,000;3,550;24,3;21,6;A;4;A4;oplopend;Roelofarendsveen;Hoogmade;Amsterdam;Den Haag;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 4];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3744041;2023-10-02;2023-10-02;17:16:30;17:19:03;5,100;2000,000;2,550;141,4;143,4;A;50;A50;aflopend;Bankhoef;Maasbrug;Arnhem;Oss;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 3];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3744042;2023-10-02;2023-10-02;17:16:30;17:19:03;5,100;2000,000;2,550;17,5;19,5;A;58;A58;aflopend;Oirschot;Best;Tilburg;Eindhoven;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 3];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3744043;2023-10-02;2023-10-02;17:15:30;17:19:04;12,840;3600,000;3,567;8,1;4,5;A;7;A7;oplopend;Zaanstad-'t Kalf;Wijdewormer;Zaanstad;Hoorn;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 4];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3744070;2023-10-02;2023-10-02;17:20:31;17:23:01;5,250;2100,000;2,500;30,6;28,5;A;4;A4;oplopend;Hoogmade;Limesaquaduct;Amsterdam;Den Haag;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 2];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3744072;2023-10-02;2023-10-02;17:19:31;17:53:01;116,380;3474,000;33,500;19,3;17,2;N;35;N35;oplopend;Deventer;Ommen;Zwolle;Almelo;Spitsfile (geen oorzaak gemeld) met gevonden werk in Spin;[Geen oorzaakcode opgegeven door VWM 34];[000];002;Spitsfile (geen oorzaak gemeld) met gevonden werk in Spin;Geen oorzaak gemeld;Drukte;Hoge intensiteit
3744073;2023-10-02;2023-10-02;17:22:31;17:25:08;5,757;2200,000;2,617;32,9;30,7;A;12;A12;oplopend;Gouda;Reeuwijk;Den Haag;Utrecht;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 3];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3744074;2023-10-02;2023-10-02;17:22:31;17:35:09;39,980;3165,000;12,633;34,0;36,1;A;20;A20;aflopend;Terbregseplein;Rotterdam-Crooswijk;Gouda;Hoek van Holland;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 13];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3742102;2023-10-01;2023-10-01;12:31:27;12:37:00;17,838;3214,000;5,550;95,4;98,7;A;7;A7;aflopend;Kornwerderzand;P Breezanddijk;Zurich;Den Oever;Opgehoogde werkzaamheden;[Geen oorzaakcode opgegeven door VWM 6];[000];998;Opgehoogde werkzaamheden;Werkzaamheden gevonden door WiFi-script;Werkzaamheden;Aanleg en gepland onderhoud
3742103;2023-10-01;2023-10-01;12:32:27;12:34:00;3,100;2000,000;1,550;53,8;55,8;A;1;A1;aflopend;Barneveld;Hoevelaken;Amersfoort;Amsterdam;File buiten spits (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 2];[000];003;File buiten spits (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3742104;2023-10-01;2023-10-01;12:34:27;12:36:00;4,340;2800,000;1,550;141,7;144,5;A;12;A12;aflopend;Zevenaar;Duiven;Duitse grens;Arnhem;File buiten spits (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 2];[000];003;File buiten spits (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3742106;2023-10-01;2023-10-01;12:34:27;12:50:01;42,460;2728,000;15,567;53,7;56,3;A;1;A1;aflopend;Barneveld;Hoevelaken;Amersfoort;Amsterdam;File buiten spits (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 16];[000];003;File buiten spits (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3742526;2023-10-02;2023-10-02;7:28:27;7:34:00;14,737;2655,000;5,550;51,0;48,8;A;27;A27;oplopend;Lexmond;Everdingen;Gorinchem;Utrecht;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 6];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3742527;2023-10-02;2023-10-02;7:28:27;8:34:01;255,072;3890,000;65,567;16,5;18,8;A;7;A7;aflopend;Purmerend-Noord;Purmerend;Hoorn;Zaanstad;Spitsfile (geen oorzaak gemeld) met gevonden werk in Spin;[Geen oorzaakcode opgegeven door VWM 66];[000];002;Spitsfile (geen oorzaak gemeld) met gevonden werk in Spin;Geen oorzaak gemeld;Drukte;Hoge intensiteit
3742528;2023-10-02;2023-10-02;7:28:27;7:30:06;3,300;2000,000;1,650;96,1;98,1;A;7;A7;aflopend;Kornwerderzand;P Breezanddijk;Zurich;Den Oever;Spitsfile (geen oorzaak gemeld) met gevonden werk in Spin;[Geen oorzaakcode opgegeven door VWM 2];[000];002;Spitsfile (geen oorzaak gemeld) met gevonden werk in Spin;Geen oorzaak gemeld;Drukte;Hoge intensiteit
3742529;2023-10-02;2023-10-02;7:29:27;7:32:00;5,100;2000,000;2,550;29,6;31,6;A;10;A10;aflopend;Coenplein;Coentunnel;Knooppunt Coenplein;Knooppunt De Nieuwe Meer;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 3];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3742588;2023-10-02;2023-10-02;7:37:27;7:43:01;17,923;3220,000;5,567;27,0;23,4;A;27;A27;oplopend;Hank;Nieuwendijk;Breda;Gorinchem;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 6];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3742589;2023-10-02;2023-10-02;7:37:27;8:13:02;93,015;2614,000;35,583;62,7;65,2;A;28;A28;aflopend;Elspeet;Harderwijk;Zwolle;Amersfoort;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 36];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3742590;2023-10-02;2023-10-02;7:37:27;7:53:01;44,332;2848,000;15,567;102,5;104,6;A;2;A2;aflopend;Zaltbommel;Martinus Nijhoffbrug;'s-Hertogenbosch;Utrecht;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 16];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3742591;2023-10-02;2023-10-02;7:37:27;7:39:01;3,290;2100,000;1,567;163,7;165,8;A;2;A2;aflopend;De Hogt;Batadorp;Maastricht;Eindhoven;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 2];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3742592;2023-10-02;2023-10-02;7:37:27;8:13:01;128,157;3603,000;35,567;105,5;103,5;A;2;A2;oplopend;Zaltbommel;Kerkdriel;Utrecht;'s-Hertogenbosch;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 36];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3742660;2023-10-02;2023-10-02;7:47:28;7:52:01;10,293;2262,000;4,550;14,1;16,2;A;16;A16;aflopend;Rotterdam-Prins Alexander;Terbregseplein;Breda;Rotterdam;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 5];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3742661;2023-10-02;2023-10-02;7:47:28;7:52:00;10,080;2224,000;4,533;53,0;54,8;A;16;A16;aflopend;Zonzeel;Zevenbergschen Hoek;Breda;Rotterdam;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 5];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3742662;2023-10-02;2023-10-02;7:47:28;7:55:07;19,028;2487,000;7,650;200,0;197,8;A;28;A28;oplopend;Groningen-Centrum;Julianaplein;Assen;Groningen;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 8];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3742663;2023-10-02;2023-10-02;7:47:28;7:52:01;11,672;2565,000;4,550;242,5;240,3;A;2;A2;oplopend;Kerensheide;Elsloo;Eindhoven;Maastricht;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 5];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3742664;2023-10-02;2023-10-02;7:47:28;7:49:00;3,373;2200,000;1,533;148,6;150,8;A;50;A50;aflopend;Valburg;Ewijk;Arnhem;Oss;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 2];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3742741;2023-10-02;2023-10-02;7:58:28;8:03:01;9,687;2129,000;4,550;57,1;59,2;A;4;A4;aflopend;Kethelplein;Delft;Rotterdam;Den Haag;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 5];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3742742;2023-10-02;2023-10-02;7:57:28;8:03:43;14,543;2327,000;6,250;120,0;122,2;A;50;A50;aflopend;Volkel;Veghel-Noord;Oss;Eindhoven;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 6];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3742744;2023-10-02;2023-10-02;7:58:28;8:17:01;58,003;3127,000;18,550;159,1;161,8;N;2;N2;aflopend;Eindhoven-Centrum;Eindhoven-Airport;Leenderheide;Batadorp;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 19];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3742745;2023-10-02;2023-10-02;7:58:28;8:01:01;5,355;2100,000;2,550;8,6;10,7;N;36;N36;aflopend;Aadorp/Vriezenveen;Wierden-Noord;Dedemsvaart;Almelo;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 3];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3742823;2023-10-02;2023-10-02;8:09:29;8:24:00;47,558;3276,000;14,517;53,8;51,4;A;1;A1;oplopend;Hoevelaken;Barneveld;Amersfoort;Apeldoorn;Spitsfile (geen oorzaak gemeld) met gevonden werk in Spin;[Geen oorzaakcode opgegeven door VWM 15];[000];002;Spitsfile (geen oorzaak gemeld) met gevonden werk in Spin;Geen oorzaak gemeld;Drukte;Hoge intensiteit
3742824;2023-10-02;2023-10-02;8:10:29;8:15:06;10,157;2200,000;4,617;47,8;45,6;A;27;A27;oplopend;Noordeloos;Lexmond;Gorinchem;Utrecht;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 5];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3742825;2023-10-02;2023-10-02;8:10:29;8:15:06;11,952;2589,000;4,617;196,4;194,1;A;28;A28;oplopend;Haren;Groningen-Zuid;Assen;Groningen;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 5];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3742826;2023-10-02;2023-10-02;8:10:29;8:13:02;9,945;3900,000;2,550;183,9;187,8;A;2;A2;aflopend;Budel;Maarheeze;Maastricht;Eindhoven;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 3];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3742909;2023-10-02;2023-10-02;8:22:28;8:41:00;47,088;2541,000;18,533;43,4;41,1;A;20;A20;oplopend;Nieuwerkerk aan den IJssel;Moordrecht;Hoek van Holland;Gouda;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 19];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3742911;2023-10-02;2023-10-02;8:22:28;8:38:00;43,520;2802,000;15,533;26,0;29,1;A;58;A58;aflopend;Moergestel;Oirschot;Tilburg;Eindhoven;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 16];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3742912;2023-10-02;2023-10-02;8:22:28;8:29:00;17,902;2740,000;6,533;53,8;55,9;A;58;A58;aflopend;Bavel;Tilburg-Reeshof;Breda;Tilburg;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 7];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
3742913;2023-10-02;2023-10-02;8:22:28;8:51:07;116,117;4053,000;28,650;45,4;47,6;A;9;A9;aflopend;Velsen;Rottepolderplein;Alkmaar;Amstelveen;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 29];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
